_id,userId,tweetId,createdAt,favorites,text,replies,retweets,hashtag,location.latitude,location.longitude,sentimentScore.mixed,sentimentScore.negative,sentimentScore.neutral,sentimentScore.positive,sentimentScore.predominant,sentimentScore.createdAt,sentimentScore.updatedAt,political
5f910ef1dba7820aacad1bdf,200983408,1319138319306031104,Thu Oct 22 04:47:38 +0000 2020,0,"¿Qué harías si tuvieras $17.262 millones de pesos para mejorar los barrios de Chapinero?

Por primera vez, podrás presentar propuestas que beneficien a tu comunidad

Regístrate en https://t.co/U5oAh2bmAE e inscribe tu propuesta antes del 6 de noviembre

¡Está en tus manos elegir!",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",4.5655504,-74.0056583,0.000001977205556613626,0.0003140118205919862,0.8866856098175049,0.11299842596054077,NEUTRAL,2020-10-22T04:47:45.580Z,2020-10-22T04:47:45.580Z,false
5f910ef6dba7820aacad1be1,884050670072070144,1319138340269101057,Thu Oct 22 04:47:43 +0000 2020,0,"@Juanfher7 @DonReacio No es familiar de ningún político, es un lava perros santandereano que servía a los Aguilar y después se fue  a lamber con un senador, es un arribista venido a más que solo sirve a los políticos pa que le den trabajo.",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",10.59092785,-72.99240630315924,0.00004235165033605881,0.7513266801834106,0.2384219467639923,0.010209079831838608,NEGATIVE,2020-10-22T04:47:50.362Z,2020-10-22T04:47:50.362Z,true
5f910f04dba7820aacad1be3,180395129,1319138398490198017,Thu Oct 22 04:47:57 +0000 2020,0,@CamiloCp15 @LAAZCARATE No hay que llegar a eso es como el médico que no quiere realizar un aborto o cómo el sacerdote que quiere tener una familia eso se llama libre albedrío y se debe respetar lo más fácil es buscar un juez que no tenga objeción de conciencia,0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",4.93617265,-74.03216403602623,0.049195546656847,0.01119040884077549,0.7633620500564575,0.17625194787979126,NEUTRAL,2020-10-22T04:48:04.230Z,2020-10-22T04:48:04.230Z,false
5f910f09dba7820aacad1be4,195069700,1319138420346802177,Thu Oct 22 04:48:02 +0000 2020,0,"ENTIENDAN @petrogustavo @GustavoBolivar @MirandaBogota marcha sin vándalos,no produce muertos, si se puede marchar sin milicianos. #APedirPerdonZurdos https://t.co/UeRx3PksKz",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",10.4195841,-75.5271224,0.0002968917542602867,0.2481415718793869,0.6229789853096008,0.12858252227306366,NEUTRAL,2020-10-22T04:48:09.515Z,2020-10-22T04:48:09.515Z,true
5f910f0edba7820aacad1be6,325648266,1319138442287239168,Thu Oct 22 04:48:07 +0000 2020,0,"Y si, este pedazo de PETARDO, solo supo usar a los indígenas para lograr su objetivo, llegar a la presidencia, y como siempre, En el poder se olvida de ellos, los ignora y no los escucha... @IvanDuque Usted no es mi PRESIDENTE https://t.co/m2VRsvUDwu",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",10.4903807,-74.86683760095967,0.0000024190283056668704,0.9807260632514954,0.018482638522982597,0.0007888622349128127,NEGATIVE,2020-10-22T04:48:14.671Z,2020-10-22T04:48:14.671Z,true
5f910f2bdba7820aacad1be8,922103796729249793,1319138555403395073,Thu Oct 22 04:48:34 +0000 2020,0,"@JAHIRMORALES10 @ABucaramanga Lo mejor que tiene el club es la hinchada. Es lo único que lo hace relevante porque hasta de historia carecemos.

Yo espero equivocarme, nada me haría más feliz en la vida que verle una estrella al leopardo.",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",4.5655504,-74.0056583,0.8973729014396667,0.0013846649089828134,0.009939550422132015,0.0913027822971344,MIXED,2020-10-22T04:48:43.978Z,2020-10-22T04:48:43.978Z,false
5f910f5cdba7820aacad1be9,339446376,1319138767429619713,Thu Oct 22 04:49:25 +0000 2020,0,"Mis amigos hablando del amor y de enamorados.
 Yo enamorada hacia hasta yo misma los regalos, atenta con la familia y siempre estoy en los malos momentos.",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",9.189007,-75.87850891819562,0.9325293898582458,0.005106545984745026,0.01620866358280182,0.04615539684891701,MIXED,2020-10-22T04:49:32.246Z,2020-10-22T04:49:32.246Z,false
5f910f6ddba7820aacad1beb,725924361048223744,1319138838854369281,Thu Oct 22 04:49:42 +0000 2020,0,"Infinita Gratitud a Dios por permitirme compartir un año más de vida con mi Amada y Hermosa Madre ""Te honro y Te bendigo x Siempre"" 🎂💐💖💞💖💞✨💞✨💞 #happybirthday #BendecidaMadre  #BendecidosxDios 💖💐💖💐💖💐👍🙏🏿 https://t.co/i6OQPiKX6b",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",7.1114611,-73.1172869,0.000004468637598620262,0.00008816977788228542,0.030911553651094437,0.9689958691596985,POSITIVE,2020-10-22T04:49:49.570Z,2020-10-22T04:49:49.570Z,false
5f910f92dba7820aacad1bed,86840176,1319138989136334848,Thu Oct 22 04:50:18 +0000 2020,0,"@ClaudiaLopez felitaciones a la mingA,por su orden y buen comportamiento,a la Dra, Claudia López,por brindarles los recursos del palacio de los deportes,por su civismo,!! Atte,el Tunjo preSidente! https://t.co/pEvoiSN8w9",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",4.5655504,-74.0056583,0.0057534934021532536,0.0034898181911557913,0.22668054699897766,0.7640761137008667,POSITIVE,2020-10-22T04:50:26.381Z,2020-10-22T04:50:26.381Z,true
5f910fc1dba7820aacad1bef,981628222717784066,1319139191184379904,Thu Oct 22 04:51:06 +0000 2020,0,La falta de cuidado y de riego es la que está acabando con esa buena obra para la ciudad. La pandemia y el clima se ensañan con la zona verde de Cristo Rey https://t.co/FYaUDifmQG,0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",7.75600195,-72.51159749006851,0.6203218698501587,0.2573928236961365,0.06851965934038162,0.0537656806409359,MIXED,2020-10-22T04:51:13.297Z,2020-10-22T04:51:13.297Z,false
5f910fc6dba7820aacad1bf1,1239733909665001473,1319139209127526401,Thu Oct 22 04:51:10 +0000 2020,0,"Si podía pero no quiso, y ahora ya se arrepiente, ya mejor no esté molestando... 

O ya mejor decir: Bienvenido HP, que deseas? Agua? Café? Una galleta? Irte a la .......? 🙃😅",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",2.9263127,-75.2891733,0.003570930566638708,0.6238516569137573,0.16032741963863373,0.2122499793767929,NEGATIVE,2020-10-22T04:51:18.095Z,2020-10-22T04:51:18.095Z,false
5f910fdddba7820aacad1bf3,403728620,1319139307853152258,Thu Oct 22 04:51:34 +0000 2020,0,Nuestros presentadores te invitan para que te conectes al Festival Virtual TDJ SUEÑA  que muestra los talentos artísticos y deportivos de la Fundación Tiempo de Jugeo el sábado el 24 de octubre 6 PM a través de las cuentas de Facebook y YouTube: https://t.co/SkRtP0sBdi. https://t.co/RI4xpjO9vE,0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",11.2422289,-74.2055606,0.000005419327862909995,0.0002893565397243947,0.7886043190956116,0.21110083162784576,NEUTRAL,2020-10-22T04:51:41.420Z,2020-10-22T04:51:41.420Z,false
5f910ff7dba7820aacad1bf5,1242188496103706626,1319139419794923522,Thu Oct 22 04:52:00 +0000 2020,0,"Esta fue la Olla Comunitaria 19/10/2020 en el Barrio San Bernardo en honor a Miguel Parga quien siempre apoyó nuestros procesos con su sabiduría Jurídica #MiguelPargaLibre Gracias a lxs personas que nos apoyaron,Más de 200 Frijoladas Gracias siempre Gracias💚💜 https://t.co/9MAlNraN1Q",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",4.1785583,-74.4211091,0.0000069319589783845,0.0003431859950069338,0.35483089089393616,0.644818902015686,POSITIVE,2020-10-22T04:52:07.859Z,2020-10-22T04:52:07.859Z,false
5f911034dba7820aacad1bf7,267984310,1319139676444368897,Thu Oct 22 04:53:01 +0000 2020,0,"Pero si América llega a empatar y Católica gana, se tendría que analizar: 1- Diferencia de goles. 2- Goles a Favor 3- Goles a Favor como Visitante.",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",3.5308373,-76.2988048,0.00004529695797828026,0.03809942305088043,0.8275188207626343,0.13433651626110077,NEUTRAL,2020-10-22T04:53:08.984Z,2020-10-22T04:53:08.984Z,false
5f91104adba7820aacad1bf8,138269850,1319139767704051712,Thu Oct 22 04:53:23 +0000 2020,0,"Que tal que yo te pinte los labios de sonrisas, que tal que tu te atrevas a besar la boca mía y no te provoquen otros labios en la vida... Es que los míos saben a chocolate💋🍫😍",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",9.315429349999999,-75.43298059079754,0.004056929145008326,0.02992326207458973,0.2893865704536438,0.6766331791877747,POSITIVE,2020-10-22T04:53:30.493Z,2020-10-22T04:53:30.493Z,false
5f91104edba7820aacad1bfa,2481251844,1319139782354751488,Thu Oct 22 04:53:27 +0000 2020,0,"@lizzycardonas @EduardoLuisFut @lizzycardonas andamos en las mismas, sin olfato y sin gusto 😡, estoy comiendo por inercia y echándome loción por instinto 🥺",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",6.2443382,-75.573553,0.025159446522593498,0.5807019472122192,0.34005293250083923,0.05408567935228348,NEGATIVE,2020-10-22T04:53:34.198Z,2020-10-22T04:53:34.198Z,false
5f911051dba7820aacad1bfc,1199180027398643712,1319139793893249027,Thu Oct 22 04:53:29 +0000 2020,0,"Fresquito que me da que por más que le caigan sabe que ninguna es como yo 😂😂😂😂
Pero es que tú ya eres para mí como una CHAMPETA SIN DESPELUQUEEEE, COMO UN CHICLE SIN SABOOOR",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",6.2443382,-75.573553,0.8314878344535828,0.061507951468229294,0.024766121059656143,0.0822380855679512,MIXED,2020-10-22T04:53:37.925Z,2020-10-22T04:53:37.925Z,false
5f91105ddba7820aacad1bfd,1318614399213576193,1319139848654028806,Thu Oct 22 04:53:43 +0000 2020,0,"Si yo quiero subir una foto con mi pareja y presumir mi amor por el, la subo. Si mi pareja me falla, el que debería sentir vergüenza es el, no yo. Nadie debe sentir vergüenza por darlo todo y no ser valorado...",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",5.0681104,-75.5173198,0.00008887045260053128,0.972976803779602,0.02024170756340027,0.006692606955766678,NEGATIVE,2020-10-22T04:53:49.759Z,2020-10-22T04:53:49.759Z,false
5f91105edba7820aacad1bff,1315152052469805056,1319139851892129793,Thu Oct 22 04:53:43 +0000 2020,0,"""Serás todo lo guapa que quieras, pero dime, si el mundo fuera ciego. ¿A cuanta gente impresionarías?""
Joaquín Sabina

#altmodel #chaturbate #latina #tattoogirl #Morena #redhair #camgirl https://t.co/WiiOUoLiwf",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",6.2443382,-75.573553,0.012425612658262253,0.01679276116192341,0.4274771213531494,0.5433045029640198,POSITIVE,2020-10-22T04:53:50.734Z,2020-10-22T04:53:50.734Z,false
5f91106edba7820aacad1c01,1246866172420726787,1319139917046435842,Thu Oct 22 04:53:59 +0000 2020,0,QUE PIERNAS....!!!....SON DOS COLUMNAS DE MONUMENTO GRIEGO.....SOSTENIENDO EN MEDIO DE ELLAS AL GRAN MONTE OLIMPO.....,0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",10.9799669,-74.8013085,0.00002655377465998754,0.07393450289964676,0.20629048347473145,0.7197484970092773,POSITIVE,2020-10-22T04:54:06.139Z,2020-10-22T04:54:06.139Z,false
5f9110bbdba7820aacad1c03,267984310,1319140238921531392,Thu Oct 22 04:55:16 +0000 2020,0,En Goles a favor América ha anotado 6 y Católica 4. De empatar América 0-0 y Católica ganar 2-0 quedarían con los mismos goles y pasaría América por GFV.,0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",3.5308373,-76.2988048,0.000013985581972519867,0.022507185116410255,0.666610062122345,0.3108687400817871,NEUTRAL,2020-10-22T04:55:23.174Z,2020-10-22T04:55:23.174Z,false
5f9110eddba7820aacad1c04,357790459,1319140451753000961,Thu Oct 22 04:56:06 +0000 2020,0,"@SilvestreFDC ¿Amigo; que se siente ser un triunfador, que se siente llegar a la cima sobrepasando todo obstáculo que la vida te colocaba para hacerte más fuerte, que se siente estar allá arriba mi hermano? 
Desde Valledupar le deseo el mayor de los éxitos. Un fuerte abrazo, Dangond.",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",10.4650361,-73.2528426,0.00022010259272065014,0.02851371094584465,0.2910451591014862,0.6802210807800293,POSITIVE,2020-10-22T04:56:13.666Z,2020-10-22T04:56:13.666Z,false
5f91112cdba7820aacad1c06,109306263,1319140715511820290,Thu Oct 22 04:57:09 +0000 2020,0,Como hago para que la bigdata de las redes sociales deje de mostrarme fotos de hamburguesas? Estan cambiando mi comportamiento y me estan volviendo una tragona!!!! 🤨😸,0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",4.5655504,-74.0056583,0.013209011405706406,0.8621321320533752,0.12142664194107056,0.0032321815378963947,NEGATIVE,2020-10-22T04:57:16.528Z,2020-10-22T04:57:16.528Z,false
5f91113fdba7820aacad1c08,1182033920633790465,1319140795497271297,Thu Oct 22 04:57:28 +0000 2020,0,"🗣️llorar
Si hablo de ti te juro se me hace un nudo en la garganta
Y la conciencia siempre me reclama
Hasta el aire me falta
Y ya no queda nada
Que me haga soñar🎶🎵",0,0,"Junior,#espnradiocolombia,#Billboards2020,#danielpéreznoexiste,#SexoEnElMar,#AcosadoresUCatolica,Amaranto,Papa,Mosquera,Viera,Silvestre,Borja,Didier Moreno,Bodhert,Fuentes,Comesaña,Envigado,la sudamericana,Dayro,ESMAD,Perea,Sherman,Fracaso,Copa,rafa Pérez,Ditta,briana,Ovelar,Payares,higuita,Cetré,Cantillo,Teófilo,Sudaca,Guaraní,Huele,yogi berra,James Sánchez,Piedrahita,Dimayor,Moneda,Valle,Boda,Gustavo Bolívar,Dulces,Telemundo,Ángela,Fernando,Luis Fonsi,Joker",4.5821279,-74.2197205,0.0004585449933074415,0.9315144419670105,0.05419492349028587,0.013832072727382183,NEGATIVE,2020-10-22T04:57:35.641Z,2020-10-22T04:57:35.641Z,false
